0 1 6 10 12  99999999 146740478126578077 0
2 6 10 12  99999999 484814647921569 0
0 2 6 10 12  99999999 486269091865333707 0
1 2 6 10 12  99999999 488208350457019983 0
0 1 2 6 10 12  99999999 -483367021605614276 0
3 6 10 12  99999999 1454734512927381 0
0 3 6 10 12  99999999 85829336262715479 0
1 3 6 10 12  99999999 77100929185151193 0
0 1 3 6 10 12  99999999 -721543484850237217 0
2 3 6 10 12  99999999 -416049237135487207 0
0 2 3 6 10 12  99999999 -829662610510036026 0
1 2 3 6 10 12  99999999 -968616341084191583 0
0 1 2 3 6 10 12  99999999 -359093937397498717 0
4 6 10 12  99999999 1455606220415403 0
0 4 6 10 12  99999999 -1175276114310429593 0
1 4 6 10 12  99999999 -1169453689428767981 0
0 1 4 6 10 12  99999999 -276177239804218212 0
2 4 6 10 12  99999999 -413140349247957793 0
0 2 4 6 10 12  99999999 -1629342193724455610 0
1 2 4 6 10 12  99999999 -8508156488491189006 0
0 1 2 4 6 10 12  99999999 -1012633479626679082 0
3 4 6 10 12  99999999 -1236509835303042574 0
0 3 4 6 10 12  99999999 832896011958694555 0
1 3 4 6 10 12  99999999 346207563615713597 0
0 1 3 4 6 10 12  99999999 -4590228816386697249 0
2 3 4 6 10 12  99999999 -2180938105850192658 0
0 2 3 4 6 10 12  99999999 -5697054420430824613 0
1 2 3 4 6 10 12  99999999 7388574214670311189 0
0 1 2 3 4 6 10 12  99999999 1941193236733084283 0
5 6 10 12  99999999 208192805055921 0
0 5 6 10 12  99999999 208817383471088763 0
1 5 6 10 12  99999999 209650154691312447 0
0 1 5 6 10 12  99999999 -540827115579919841 0
2 5 6 10 12  99999999 694739390471608377 0
0 2 5 6 10 12  99999999 -4473004340632238443 0
1 2 5 6 10 12  99999999 3467045481136755503 0
0 1 2 5 6 10 12  99999999 2839097659695269580 0
3 5 6 10 12  99999999 -550614596362141829 0
0 3 5 6 10 12  99999999 -863271344721422300 0
1 3 5 6 10 12  99999999 -194832919935650127 0
0 1 3 5 6 10 12  99999999 -954145662655041461 0
2 3 5 6 10 12  99999999 632248149673358311 0
0 2 3 5 6 10 12  99999999 469263701153274859 0
1 2 3 5 6 10 12  99999999 -7054219953065097055 0
0 1 2 3 5 6 10 12  99999999 3578169090666271769 0
4 5 6 10 12  99999999 -549365439531806303 0
0 4 5 6 10 12  99999999 246462792502252106 0
1 4 5 6 10 12  99999999 191324602757601482 0
0 1 4 5 6 10 12  99999999 3322281419680137837 0
2 4 5 6 10 12  99999999 -900939039769213148 0
0 2 4 5 6 10 12  99999999 -49841118564776305 0
1 2 4 5 6 10 12  99999999 4854534923326714785 0
0 1 2 4 5 6 10 12  99999999 120272480375242467 0
3 4 5 6 10 12  99999999 7218140392001373812 0
0 3 4 5 6 10 12  99999999 -1595169432761783611 0
1 3 4 5 6 10 12  99999999 4820184771827394882 0
0 1 3 4 5 6 10 12  99999999 1512049195919271183 0
2 3 4 5 6 10 12  99999999 2544994908838034797 0
0 2 3 4 5 6 10 12  99999999 2580747031767640095 0
1 2 3 4 5 6 10 12  99999999 8068088575386174824 0
0 1 2 3 4 5 6 10 12  99999999 -1093197738245437674 0
7 10 12  99999999 145371430743 0
0 7 10 12  99999999 145807545035229 0
1 7 10 12  99999999 146389030758201 0
0 1 7 10 12  99999999 146828197850475603 0
2 7 10 12  99999999 485104464389391 0
0 2 7 10 12  99999999 486559777782559173 0
1 2 7 10 12  99999999 488500195640116737 0
0 1 2 7 10 12  99999999 -190646302959570014 0
3 7 10 12  99999999 1455604136029659 0
0 3 7 10 12  99999999 85880644025749881 0
1 3 7 10 12  99999999 77147019209571927 0
0 1 3 7 10 12  99999999 -718824173409413911 0
2 3 7 10 12  99999999 -413147304843185521 0
0 2 3 7 10 12  99999999 -658448605264236552 0
1 2 3 7 10 12  99999999 -814813929592202225 0
0 1 2 3 7 10 12  99999999 7821069787665451289 0
4 7 10 12  99999999 1456476364614117 0
0 4 7 10 12  99999999 -1174403359679119451 0
1 4 7 10 12  99999999 -1168577454220662983 0
0 1 4 7 10 12  99999999 602686673925094781 0
2 4 7 10 12  99999999 -410236678056849175 0
0 2 4 7 10 12  99999999 3569273552788510972 0
1 2 4 7 10 12  99999999 -7917353432803265944 0
0 1 2 4 7 10 12  99999999 -3292287975901119719 0
3 4 7 10 12  99999999 -1227797081441319292 0
0 3 4 7 10 12  99999999 -1288300663586710608 0
1 3 4 7 10 12  99999999 807983518287047543 0
0 1 3 4 7 10 12  99999999 1655799725778706289 0
2 3 4 7 10 12  99999999 -4575009230575404367 0
0 2 3 4 7 10 12  99999999 626701810457896024 0
1 2 3 4 7 10 12  99999999 -8816730953508781006 0
0 1 2 3 4 7 10 12  99999999 1058838213465463372 0
5 7 10 12  99999999 208317260254719 0
0 5 7 10 12  99999999 208942212035483157 0
1 5 7 10 12  99999999 209775481076502033 0
0 1 5 7 10 12  99999999 -415124751234765083 0
2 5 7 10 12  99999999 695154697469997303 0
0 2 5 7 10 12  99999999 1557133904943588997 0
1 2 5 7 10 12  99999999 -539546449493216129 0
0 1 2 5 7 10 12  99999999 6088318678346554758 0
3 5 7 10 12  99999999 -549368426456577455 0
0 3 5 7 10 12  99999999 -789747320293124234 0
1 3 5 7 10 12  99999999 -128785914940738305 0
0 1 3 5 7 10 12  99999999 -307378478657677234 0
2 3 5 7 10 12  99999999 -890971671807878924 0
0 2 3 5 7 10 12  99999999 -740761953385592489 0
1 2 3 5 7 10 12  99999999 4658011605187368915 0
0 1 2 3 5 7 10 12  99999999 -2554516243945513193 0
4 5 7 10 12  99999999 -548118522895049141 0
0 4 5 7 10 12  99999999 -1004194594165181379 0
1 4 5 7 10 12  99999999 1188279497415015185 0
0 1 4 5 7 10 12  99999999 4982030034107167471 0
2 4 5 7 10 12  99999999 -208598450146294861 0
0 2 4 5 7 10 12  99999999 5241717146159421835 0
1 2 4 5 7 10 12  99999999 -1229602683785577201 0
0 1 2 4 5 7 10 12  99999999 699043409098226072 0
3 4 5 7 10 12  99999999 -6392517300106661466 0
0 3 4 5 7 10 12  99999999 8223639232101568230 0
1 3 4 5 7 10 12  99999999 966003368411534502 0
0 1 3 4 5 7 10 12  99999999 7257382947606330559 0
2 3 4 5 7 10 12  99999999 -7701753611259905923 0
0 2 3 4 5 7 10 12  99999999 3893868431768410273 0
1 2 3 4 5 7 10 12  99999999 -5360724099514891083 0
0 1 2 3 4 5 7 10 12  99999999 -3460842072920314065 0
6 7 10 12  99999999 1459093050367491 0
0 6 7 10 12  99999999 -1171778823868485329 0
1 6 7 10 12  99999999 -1165942451667015365 0
0 1 6 7 10 12  99999999 610345081846576833 0
2 6 7 10 12  99999999 -401504797697840137 0
0 2 6 7 10 12  99999999 8911170741447239694 0
1 2 6 7 10 12  99999999 -1706561003277211930 0
0 1 2 6 7 10 12  99999999 3866512567941370116 0
3 6 7 10 12  99999999 -1201596206992785430 0
0 3 6 7 10 12  99999999 257550928876787249 0
1 3 6 7 10 12  99999999 -438619289327736573 0
0 1 3 6 7 10 12  99999999 -3317674244740311511 0
2 3 6 7 10 12  99999999 7858681041462683497 0
0 2 3 6 7 10 12  99999999 8642494294796046413 0
1 2 3 6 7 10 12  99999999 -1616103806560951337 0
0 1 2 3 6 7 10 12  99999999 9097531418065627821 0
4 6 7 10 12  99999999 -1192841648690580484 0
0 4 6 7 10 12  99999999 119405992429149515 0
1 4 6 7 10 12  99999999 3374515991653700145 0
0 1 4 6 7 10 12  99999999 8885374139813299707 0
2 4 6 7 10 12  99999999 9004520461846602281 0
0 2 4 6 7 10 12  99999999 -523567797557865767 0
1 2 4 6 7 10 12  99999999 -6291193483003142699 0
0 1 2 4 6 7 10 12  99999999 -1280590243485474425 0
3 4 6 7 10 12  99999999 6819856319788830397 0
0 3 4 6 7 10 12  99999999 3456846754069142129 0
1 3 4 6 7 10 12  99999999 7482496525383021279 0
0 1 3 4 6 7 10 12  99999999 -8084970713222809770 0
2 3 4 6 7 10 12  99999999 2181800606930573551 0
0 2 3 4 6 7 10 12  99999999 -133657569021013983 0
1 2 3 4 6 7 10 12  99999999 -7800570599590880041 0
0 1 2 3 4 6 7 10 12  99999999 -2804809400630603943 0
5 6 7 10 12  99999999 -544368812210464199 0
0 5 6 7 10 12  99999999 -505343895970279399 0
1 5 6 7 10 12  99999999 47569991425057394 0
0 1 5 6 7 10 12  99999999 -1947516468558920384 0
2 5 6 7 10 12  99999999 -872059662621737419 0
0 2 5 6 7 10 12  99999999 3542522856133312013 0
1 2 5 6 7 10 12  99999999 27889940878863884 0
0 1 2 5 6 7 10 12  99999999 -7098909900301735203 0
3 5 6 7 10 12  99999999 -7487672212293443052 0
0 3 5 6 7 10 12  99999999 949197243715675650 0
1 3 5 6 7 10 12  99999999 8981742370057279656 0
0 1 3 5 6 7 10 12  99999999 -1664040018033651577 0
2 3 5 6 7 10 12  99999999 -4029555780082758101 0
0 2 3 5 6 7 10 12  99999999 98280092063878240 0
1 2 3 5 6 7 10 12  99999999 2598157513376143322 0
0 1 2 3 5 6 7 10 12  99999999 1794678731715489065 0
4 5 6 7 10 12  99999999 6542325822286163810 0
0 4 5 6 7 10 12  99999999 5723296446462493847 0
1 4 5 6 7 10 12  99999999 5462978761060865 0
0 1 4 5 6 7 10 12  99999999 5479367697344047595 0
2 4 5 6 7 10 12  99999999 8810559630198754709 0
0 2 4 5 6 7 10 12  99999999 -333632594158583021 0
1 2 4 5 6 7 10 12  99999999 -3294830573089094368 0
0 1 2 4 5 6 7 10 12  99999999 2222285700315337431 0
3 4 5 6 7 10 12  99999999 1306750936222799193 0
0 3 4 5 6 7 10 12  99999999 4249068506392342081 0
1 3 4 5 6 7 10 12  99999999 -2878989807079075855 0
0 1 3 4 5 6 7 10 12  99999999 -695573434258574326 0
2 3 4 5 6 7 10 12  99999999 506825112983546576 0
0 2 3 4 5 6 7 10 12  99999999 767016480489453605 0
1 2 3 4 5 6 7 10 12  99999999 -7752715534308760213 0
0 1 2 3 4 5 6 7 10 12  99999999 -3758385318521937833 0
8 10 12  99999999 48476443449 0
0 8 10 12  99999999 2860110163491 0
1 8 10 12  99999999 48815778553143 0
0 1 8 10 12  99999999 2880130934635437 0
2 8 10 12  99999999 161765891789313 0
0 2 8 10 12  99999999 9544187615569467 0
1 2 8 10 12  99999999 162898253031838191 0
0 1 2 8 10 12  99999999 -929999684669861940 0
3 8 10 12  99999999 28552625191461 0
0 3 8 10 12  99999999 1684604886296199 0
1 3 8 10 12  99999999 1513289135147433 0
0 1 3 8 10 12  99999999 89284058973698547 0
2 3 8 10 12  99999999 95280110263905357 0
0 2 3 8 10 12  99999999 351028198796258458 0
1 2 3 8 10 12  99999999 -220652462787173683 0
0 1 2 3 8 10 12  99999999 157750462492146680 0
4 8 10 12  99999999 485685486915531 0
0 4 8 10 12  99999999 28655443728016329 0
1 4 8 10 12  99999999 489085285323939717 0
0 1 4 8 10 12  99999999 -131708853145423522 0
2 4 8 10 12  99999999 -1014516683549951855 0
0 2 4 8 10 12  99999999 754246198455652990 0
1 2 4 8 10 12  99999999 858371179385057014 0
0 1 2 4 8 10 12  99999999 2129755005689444353 0
3 4 8 10 12  99999999 286068751793247759 0
0 3 4 8 10 12  99999999 1066561435479144967 0
1 3 4 8 10 12  99999999 -649851075280341586 0
0 1 3 4 8 10 12  99999999 1187523859266028418 0
2 3 4 8 10 12  99999999 651231207945245355 0
0 2 3 4 8 10 12  99999999 -7742672224256942389 0
1 2 3 4 8 10 12  99999999 1799105189461855909 0
0 1 2 3 4 8 10 12  99999999 -506558911405491543 0
5 8 10 12  99999999 69466743462417 0
0 5 8 10 12  99999999 4098537864282603 0
1 5 8 10 12  99999999 69953010666653919 0
0 1 5 8 10 12  99999999 -1143270677441576383 0
2 5 8 10 12  99999999 231810522934085529 0
0 2 5 8 10 12  99999999 500575086175652199 0
1 2 5 8 10 12  99999999 -1103978056825885700 0
0 1 2 5 8 10 12  99999999 -923250317588517245 0
3 5 8 10 12  99999999 40915911899363613 0
0 3 5 8 10 12  99999999 -221210351324625635 0
1 3 5 8 10 12  99999999 -466705822720807313 0
0 1 3 5 8 10 12  99999999 -1183152006656843461 0
2 3 5 8 10 12  99999999 -496557967951721137 0
0 2 3 5 8 10 12  99999999 -2164255953255766476 0
1 2 3 5 8 10 12  99999999 -34919232429568538 0
0 1 2 3 5 8 10 12  99999999 3366187312007351851 0
4 5 8 10 12  99999999 695987302749955923 0
0 4 5 8 10 12  99999999 -1100735591945861379 0
1 4 5 8 10 12  99999999 -5329488168935096251 0
0 1 4 5 8 10 12  99999999 -6994067405344367176 0
2 4 5 8 10 12  99999999 163038693131080268 0
0 2 4 5 8 10 12  99999999 -1260961163750235092 0
1 2 4 5 8 10 12  99999999 1761898140653920944 0
0 1 2 4 5 8 10 12  99999999 3544389111817937356 0
3 4 5 8 10 12  99999999 -1162346608660254509 0
0 3 4 5 8 10 12  99999999 816444461571391641 0
1 3 4 5 8 10 12  99999999 5342351264838298048 0
0 1 3 4 5 8 10 12  99999999 5409712145973004951 0
2 3 4 5 8 10 12  99999999 2714545669760912473 0
0 2 3 4 5 8 10 12  99999999 -75288320187019970 0
1 2 3 4 5 8 10 12  99999999 -1912134834513194418 0
0 1 2 3 4 5 8 10 12  99999999 -6053706228219710881 0
6 8 10 12  99999999 486558062897613 0
0 6 8 10 12  99999999 28706925710959167 0
1 6 8 10 12  99999999 489963969337896291 0
0 1 6 8 10 12  99999999 -79866496321985656 0
2 6 8 10 12  99999999 -1011604897497744221 0
0 2 6 8 10 12  99999999 926041575535903396 0
1 2 6 8 10 12  99999999 1155290580571065649 0
0 1 2 6 8 10 12  99999999 8629250831834739115 0
3 6 8 10 12  99999999 286582699046694057 0
0 3 6 8 10 12  99999999 1096884323432476549 0
1 3 6 8 10 12  99999999 -622611870847687792 0
0 1 3 6 8 10 12  99999999 159387767405523461 0
2 3 6 8 10 12  99999999 -268975960691537020 0
0 2 3 6 8 10 12  99999999 -406607323347479859 0
1 2 3 6 8 10 12  99999999 7556361048012476605 0
0 1 2 3 6 8 10 12  99999999 4796001512308282005 0
4 6 8 10 12  99999999 -395673074602972957 0
0 4 6 8 10 12  99999999 372530978908304723 0
1 4 6 8 10 12  99999999 2507766945022436658 0
0 1 4 6 8 10 12  99999999 6533211857883668997 0
2 4 6 8 10 12  99999999 -6857483413596466785 0
0 2 4 6 8 10 12  99999999 1540339473114283658 0
1 2 4 6 8 10 12  99999999 763797699086204970 0
0 1 2 4 6 8 10 12  99999999 -8489201423044456209 0
3 4 6 8 10 12  99999999 -1149515443088137408 0
0 3 4 6 8 10 12  99999999 -7432361461425448791 0
1 3 4 6 8 10 12  99999999 -1192004340230830274 0
0 1 3 4 6 8 10 12  99999999 7572801795781075306 0
2 3 4 6 8 10 12  99999999 2837787107865381602 0
0 2 3 4 6 8 10 12  99999999 2208265943041350234 0
1 2 3 4 6 8 10 12  99999999 -8875349104486653983 0
0 1 2 3 4 6 8 10 12  99999999 -4959963546301733189 0
5 6 8 10 12  99999999 697237704132279429 0
0 5 6 8 10 12  99999999 -1026961910388774525 0
1 5 6 8 10 12  99999999 4303176560776061571 0
0 1 5 6 8 10 12  99999999 -7930829436327395842 0
2 5 6 8 10 12  99999999 7848400950855406846 0
0 2 5 6 8 10 12  99999999 -4904856450062231378 0
1 2 5 6 8 10 12  99999999 -4778476574530487062 0
0 1 2 5 6 8 10 12  99999999 -1212037795910790190 0
3 5 6 8 10 12  99999999 -425860194471709475 0
0 3 5 6 8 10 12  99999999 -530092708884790991 0
1 3 5 6 8 10 12  99999999 1877649823145231422 0
0 1 3 5 6 8 10 12  99999999 -3634284507101016004 0
2 3 5 6 8 10 12  99999999 -7786303311445753711 0
0 2 3 5 6 8 10 12  99999999 -8013065811486538456 0
1 2 3 5 6 8 10 12  99999999 4515837493859822094 0
0 1 2 3 5 6 8 10 12  99999999 -2839345735883636441 0
4 5 6 8 10 12  99999999 -420947927838304886 0
0 4 5 6 8 10 12  99999999 4503358990384800640 0
1 4 5 6 8 10 12  99999999 -85810144901377982 0
0 1 4 5 6 8 10 12  99999999 -2737578707966776876 0
2 4 5 6 8 10 12  99999999 -1477587230076882661 0
0 2 4 5 6 8 10 12  99999999 -6280465870349179703 0
1 2 4 5 6 8 10 12  99999999 321043775448972191 0
0 1 2 4 5 6 8 10 12  99999999 -8953000531988763930 0
3 4 5 6 8 10 12  99999999 -6702797504884624479 0
0 3 4 5 6 8 10 12  99999999 8302796058356919671 0
1 3 4 5 6 8 10 12  99999999 -2505099835863676092 0
0 1 3 4 5 6 8 10 12  99999999 9001863136487502533 0
2 3 4 5 6 8 10 12  99999999 2376562934297065683 0
0 2 3 4 5 6 8 10 12  99999999 -4484660163764344005 0
1 2 3 4 5 6 8 10 12  99999999 5092457025128615732 0
0 1 2 3 4 5 6 8 10 12  99999999 2525566158024910507 0
7 8 10 12  99999999 486848921558307 0
0 7 8 10 12  99999999 28724086371940113 0
1 7 8 10 12  99999999 490256864009215149 0
0 1 7 8 10 12  99999999 -62585710714173034 0
2 7 8 10 12  99999999 -1010634302147008343 0
0 2 7 8 10 12  99999999 983306701229320198 0
1 2 7 8 10 12  99999999 -502569054624984006 0
0 1 2 7 8 10 12  99999999 7650994633159714247 0
3 7 8 10 12  99999999 286754014797842823 0
0 3 7 8 10 12  99999999 1106991952750253743 0
1 3 7 8 10 12  99999999 -613532136036803194 0
0 1 3 7 8 10 12  99999999 695092121247714743 0
2 3 7 8 10 12  99999999 302704700891895121 0
0 2 3 7 8 10 12  99999999 -4110167047614176221 0
1 2 3 7 8 10 12  99999999 -1622979588635780301 0
0 1 2 3 7 8 10 12  99999999 -889402244658458879 0
4 7 8 10 12  99999999 -392758961681479771 0
0 4 7 8 10 12  99999999 544463641276402697 0
1 4 7 8 10 12  99999999 -4602604854918353156 0
0 1 4 7 8 10 12  99999999 1001440025775881067 0
2 4 7 8 10 12  99999999 -5873048098434210141 0
0 2 4 7 8 10 12  99999999 -4341640109978802408 0
1 2 4 7 8 10 12  99999999 7435819811757466218 0
0 1 2 4 7 8 10 12  99999999 -262611955783225401 0
3 4 7 8 10 12  99999999 566897067671349145 0
0 3 4 7 8 10 12  99999999 469730681279536603 0
1 3 4 7 8 10 12  99999999 179387514861277809 0
0 1 3 4 7 8 10 12  99999999 -1179640907866019226 0
2 3 4 7 8 10 12  99999999 866739936017908806 0
0 2 3 4 7 8 10 12  99999999 -3616093691635365222 0
1 2 3 4 7 8 10 12  99999999 8113640525269788911 0
0 1 2 3 4 7 8 10 12  99999999 -5324544440274389062 0
5 7 8 10 12  99999999 697654504593053931 0
0 5 7 8 10 12  99999999 -1002370683203078907 0
1 5 7 8 10 12  99999999 -1365150112776596973 0
0 1 5 7 8 10 12  99999999 -607965667744949104 0
2 5 7 8 10 12  99999999 -1887641012376185372 0
0 2 5 7 8 10 12  99999999 6119488212166230140 0
1 2 5 7 8 10 12  99999999 -115669541193634170 0
0 1 2 5 7 8 10 12  99999999 2143198743398684474 0
3 5 7 8 10 12  99999999 -180364723075527797 0
0 3 5 7 8 10 12  99999999 777894336554533999 0
1 3 5 7 8 10 12  99999999 722749342580875880 0
0 1 3 5 7 8 10 12  99999999 -992837063731522907 0
2 3 5 7 8 10 12  99999999 26399242515642809 0
0 2 3 5 7 8 10 12  99999999 882622857301183626 0
1 2 3 5 7 8 10 12  99999999 -1760860717333363245 0
0 1 2 3 5 7 8 10 12  99999999 -8182113954950988431 0
4 5 7 8 10 12  99999999 -1119726735274351849 0
0 4 5 7 8 10 12  99999999 90094128942923307 0
1 4 5 7 8 10 12  99999999 8033393646586948317 0
0 1 4 5 7 8 10 12  99999999 4990609496999232991 0
2 4 5 7 8 10 12  99999999 618544030730344309 0
0 2 4 5 7 8 10 12  99999999 5508193698883628109 0
1 2 4 5 7 8 10 12  99999999 5500365391705444273 0
0 1 2 4 5 7 8 10 12  99999999 430003280468220854 0
3 4 5 7 8 10 12  99999999 -9134626805694792810 0
0 3 4 5 7 8 10 12  99999999 -7621799827061339885 0
1 3 4 5 7 8 10 12  99999999 6433702234405285754 0
0 1 3 4 5 7 8 10 12  99999999 -5052848773054411775 0
2 3 4 5 7 8 10 12  99999999 -4572856883294220739 0
0 2 3 4 5 7 8 10 12  99999999 -4866232570978300933 0
1 2 3 4 5 7 8 10 12  99999999 5297667405712458281 0
0 1 2 3 4 5 7 8 10 12  99999999 1032272311974366613 0
6 7 8 10 12  99999999 -383995681093430245 0
0 6 7 8 10 12  99999999 1061497195971324731 0
1 6 7 8 10 12  99999999 -7412006574758744534 0
0 1 6 7 8 10 12  99999999 -6884359524209921235 0
2 6 7 8 10 12  99999999 -7660334543878020199 0
0 2 6 7 8 10 12  99999999 1013813100067253569 0
1 2 6 7 8 10 12  99999999 8793155449974769154 0
0 1 2 6 7 8 10 12  99999999 -7712850449504317191 0
3 6 7 8 10 12  99999999 457971027258362355 0
0 3 6 7 8 10 12  99999999 -7623235861864904671 0
1 3 6 7 8 10 12  99999999 -323194320252864486 0
0 1 3 6 7 8 10 12  99999999 2543541427510076261 0
2 3 6 7 8 10 12  99999999 5122879183926660198 0
0 2 3 6 7 8 10 12  99999999 -6181125530106337743 0
1 2 3 6 7 8 10 12  99999999 -799091133324996075 0
0 1 2 3 6 7 8 10 12  99999999 -718727925465539693 0
4 6 7 8 10 12  99999999 -1477245490401946699 0
0 4 6 7 8 10 12  99999999 -721626823214260692 0
1 4 6 7 8 10 12  99999999 193348476204359056 0
0 1 4 6 7 8 10 12  99999999 8040389325934390553 0
2 4 6 7 8 10 12  99999999 5584142701171992343 0
0 2 4 6 7 8 10 12  99999999 6915069132195371235 0
1 2 4 6 7 8 10 12  99999999 9220477040097469398 0
0 1 2 4 6 7 8 10 12  99999999 8709556923004071623 0
3 4 6 7 8 10 12  99999999 -8526135345265350741 0
0 3 4 6 7 8 10 12  99999999 833352435970439845 0
1 3 4 6 7 8 10 12  99999999 6148233781480081286 0
0 1 3 4 6 7 8 10 12  99999999 1821987407821890769 0
2 3 4 6 7 8 10 12  99999999 831248323503592441 0
0 2 3 4 6 7 8 10 12  99999999 -3754721426804799259 0
1 2 3 4 6 7 8 10 12  99999999 7882755102279269688 0
0 1 2 3 4 6 7 8 10 12  99999999 -6704896492517053927 0
5 6 7 8 10 12  99999999 501262051013928596 0
0 5 6 7 8 10 12  99999999 1983431855543334171 0
1 5 6 7 8 10 12  99999999 8515485080897836747 0
0 1 5 6 7 8 10 12  99999999 878945880295695441 0
2 5 6 7 8 10 12  99999999 -6513260227206781171 0
0 2 5 6 7 8 10 12  99999999 1136831055094398255 0
1 2 5 6 7 8 10 12  99999999 6116780256405656681 0
0 1 2 5 6 7 8 10 12  99999999 -1241996354481743278 0
3 5 6 7 8 10 12  99999999 2195615894924345724 0
0 3 5 6 7 8 10 12  99999999 -2192674508476219801 0
1 3 5 6 7 8 10 12  99999999 1546839294414874297 0
0 1 3 5 6 7 8 10 12  99999999 -5859930403243630023 0
2 3 5 6 7 8 10 12  99999999 5656319300995156373 0
0 2 3 5 6 7 8 10 12  99999999 8011725651444133737 0
1 2 3 5 6 7 8 10 12  99999999 1545672591197703509 0
0 1 2 3 5 6 7 8 10 12  99999999 1396926648917554955 0
4 5 6 7 8 10 12  99999999 634891658079120469 0
0 4 5 6 7 8 10 12  99999999 -1152706618679026193 0
1 4 5 6 7 8 10 12  99999999 -21604028988102104 0
0 1 4 5 6 7 8 10 12  99999999 -8189894446684578861 0
2 4 5 6 7 8 10 12  99999999 -7015432442268431580 0
0 2 4 5 6 7 8 10 12  99999999 5300747903922331663 0
1 2 4 5 6 7 8 10 12  99999999 6700888096410866710 0
0 1 2 4 5 6 7 8 10 12  99999999 6744101879738957620 0
3 4 5 6 7 8 10 12  99999999 6418120821989278376 0
0 3 4 5 6 7 8 10 12  99999999 -1223790395532389450 0
1 3 4 5 6 7 8 10 12  99999999 -715884146898181297 0
0 1 3 4 5 6 7 8 10 12  99999999 254460786636711651 0
2 3 4 5 6 7 8 10 12  99999999 5393820613061021165 0
0 2 3 4 5 6 7 8 10 12  99999999 4524443333052206053 0
1 2 3 4 5 6 7 8 10 12  99999999 -9067250075322614357 0
0 1 2 3 4 5 6 7 8 10 12  99999999 6152973460055600605 0
9 10 12  99999999 48505393251 0
0 9 10 12  99999999 48650909430753 0
1 9 10 12  99999999 48844931003757 0
0 1 9 10 12  99999999 48991465796768271 0
2 9 10 12  99999999 161862497278587 0
0 2 9 10 12  99999999 162348084770422761 0
1 2 9 10 12  99999999 162995534759537109 0
0 1 2 9 10 12  99999999 99073853816834585 0
3 9 10 12  99999999 485684502622263 0
0 3 9 10 12  99999999 28655385654713517 0
1 3 9 10 12  99999999 25741278638979939 0
0 1 3 9 10 12  99999999 -1116513713687262401 0
2 3 9 10 12  99999999 -1014519968136587171 0
0 2 3 9 10 12  99999999 754052407844169346 0
1 2 3 9 10 12  99999999 -1064575243497544032 0
0 1 2 3 9 10 12  99999999 -9201196895780073954 0
4 9 10 12  99999999 485975534981769 0
0 4 9 10 12  99999999 487433461586714307 0
1 4 9 10 12  99999999 489377363726641383 0
0 1 4 9 10 12  99999999 689153287824649923 0
2 4 9 10 12  99999999 -1013548793152915649 0
0 2 4 9 10 12  99999999 616733675038021448 0
1 2 4 9 10 12  99999999 -802212344186562346 0
0 1 2 4 9 10 12  99999999 888843332861720237 0
3 4 9 10 12  99999999 -404425275001704607 0
0 3 4 9 10 12  99999999 -143848844616862626 0
1 3 4 9 10 12  99999999 -352546347993713783 0
0 1 3 4 9 10 12  99999999 4176603822963889941 0
2 3 4 9 10 12  99999999 8385947716764011359 0
0 2 3 4 9 10 12  99999999 -2857739990155689959 0
1 2 3 4 9 10 12  99999999 -247624459923389410 0
0 1 2 3 4 9 10 12  99999999 4300792105623916630 0
5 9 10 12  99999999 69508228528683 0
0 5 9 10 12  99999999 69716753214269049 0
1 5 9 10 12  99999999 69994786128383781 0
0 1 5 9 10 12  99999999 -946956654682195318 0
2 5 9 10 12  99999999 231948958600215171 0
0 2 5 9 10 12  99999999 742879977952881911 0
1 2 5 9 10 12  99999999 -964573341033336206 0
0 1 2 5 9 10 12  99999999 -8463267034884579948 0
3 5 9 10 12  99999999 695985892257702879 0
0 3 5 9 10 12  99999999 -1100818810988790975 0
1 3 5 9 10 12  99999999 -6235857760850645 0
0 1 3 5 9 10 12  99999999 -8724323946467828314 0
2 3 5 9 10 12  99999999 195986381669935064 0
0 2 3 5 9 10 12  99999999 734632863946547136 0
1 2 3 5 9 10 12  99999999 1151352263600387517 0
0 1 2 3 5 9 10 12  99999999 -5989638329362248837 0
4 5 9 10 12  99999999 696402941628874977 0
0 4 5 9 10 12  99999999 7206788334536560157 0
1 4 5 9 10 12  99999999 -8259326626435507897 0
0 1 4 5 9 10 12  99999999 1516517219218043579 0
2 4 5 9 10 12  99999999 -8900874194170449498 0
0 2 4 5 9 10 12  99999999 4853130702082063606 0
1 2 4 5 9 10 12  99999999 -3789944009691351606 0
0 1 2 4 5 9 10 12  99999999 183508928921352001 0
3 4 5 9 10 12  99999999 -213394667714634675 0
0 3 4 5 9 10 12  99999999 2047192088832536577 0
1 3 4 5 9 10 12  99999999 -6915383955182086688 0
0 1 3 4 5 9 10 12  99999999 -8871470269366919231 0
2 3 4 5 9 10 12  99999999 -2288570744321192934 0
0 2 3 4 5 9 10 12  99999999 -250449292917232535 0
1 2 3 4 5 9 10 12  99999999 5052133128911418571 0
0 1 2 3 4 5 9 10 12  99999999 -8783848279262609499 0
6 9 10 12  99999999 486848632060287 0
0 6 9 10 12  99999999 488309177956467861 0
1 6 9 10 12  99999999 490256572484709009 0
0 1 6 9 10 12  99999999 -1064249481220600000 0
2 6 9 10 12  99999999 -1010635268201901083 0
